549	TOP2A	35	CTCF	0.071850	0.000000
580	TUBA1A	35	CTCF	0.470683	0.000000
595	KMT2D	35	CTCF	0.343003	0.693878
689	NCOR1	35	CTCF	0.093683	0.307692
326	NF1	37	TNFSF13B	0.261329	0.328904
306	MRE11A	38	POLQ	0.444919	0.812030
318	MYC	39	STAG2	0.431881	0.000000
333	NOTCH1	39	STAG2	0.242447	0.505882
376	PLK1	39	STAG2	0.355656	0.000000
413	HDAC8	39	STAG2	0.392062	0.000000
42	CHD2	40	CHD1	0.389593	0.777778
387	POU5F1B	40	CHD1	0.166382	0.267532
429	PTEN	41	WWP1	0.184003	0.000000
40	CHD1	42	CHD2	0.389593	0.777778
385	POU5F1	42	CHD2	0.239131	0.321212
580	TUBA1A	42	CHD2	0.158538	0.000000
318	MYC	43	CHD4	0.116609	0.000000
325	ATM	43	CHD4	0.333270	0.750000
339	NTRK1	43	CHD4	0.414527	0.614943
448	RAD21	43	CHD4	0.203377	0.297222
508	SOX2	43	CHD4	0.242716	0.000000
660	HDAC3	43	CHD4	0.471224	0.677116
129	FANCE	44	CHEK1	0.446277	0.000000
245	HSP90AA1	44	CHEK1	0.397934	0.458824
275	KIT	44	CHEK1	0.280335	0.358730
300	MEN1	44	CHEK1	0.148399	0.000000
306	MRE11A	44	CHEK1	0.210877	0.305556
527	SYK	44	CHEK1	0.114959	0.000000
308	MSH2	45	PTP4A3	0.308943	0.000000
402	FANCI	45	PTP4A3	0.475403	0.000000
691	NUP93	45	PTP4A3	0.396344	0.000000
122	EWSR1	48	U2AF2	0.327100	0.000000
290	SMAD2	48	U2AF2	0.419672	0.000000
291	SMAD3	48	U2AF2	0.386461	0.000000
11	CDK2	51	LRRK2	0.477502	0.673469
70	CTNNB1	51	LRRK2	0.496078	0.904977
274	KIF5B	51	LRRK2	0.250312	0.523452
278	RHOA	51	LRRK2	0.477502	0.673469
384	ATRX	51	LRRK2	0.267572	0.683761
400	PPP2R1A	51	LRRK2	0.468355	0.783333
417	MAPK3	51	LRRK2	0.082860	0.000000
488	MAP2K4	51	LRRK2	0.321532	0.513228
627	CASP8	51	LRRK2	0.144160	0.553554
111	ERCC2	56	TAF1L	0.294912	0.573864
691	NUP93	56	TAF1L	0.419914	0.622857
76	DAXX	58	CREBBP	0.330958	0.697872
186	SND1	58	CREBBP	0.032781	0.355114
250	IFNAR2	58	CREBBP	0.308023	0.353846
271	JUN	58	CREBBP	0.221752	0.291667
292	SMAD4	58	CREBBP	0.098076	0.306595
297	MDM2	58	CREBBP	0.322987	0.504202
300	MEN1	58	CREBBP	0.475050	0.814394
302	MITF	58	CREBBP	0.405907	0.710204
322	ATF1	58	CREBBP	0.221752	0.291667
328	NFE2L2	58	CREBBP	0.221752	0.291667
387	POU5F1B	58	CREBBP	0.135222	0.341176
455	RARA	58	CREBBP	0.487685	0.798186
483	RXRG	58	CREBBP	0.200295	0.469091
503	SMARCB1	58	CREBBP	0.464123	0.824877
512	SRC	58	CREBBP	0.416014	0.594771
513	BRCA1	58	CREBBP	0.097441	0.530303
522	STAT5A	58	CREBBP	0.245794	0.436275
534	TCF3	58	CREBBP	0.478308	0.892857
541	NKX2-1	58	CREBBP	0.027490	0.000000
595	KMT2D	58	CREBBP	0.497498	0.939683
632	MAML2	58	CREBBP	0.272774	0.697314
642	RUNX1	58	CREBBP	0.328947	0.716113
666	CCNE1	58	CREBBP	0.221752	0.291667
707	CDH1	58	CREBBP	0.070198	0.277778
81	DOCK2	60	CRKL	0.186537	0.000000
86	EGFR	60	CRKL	0.397858	0.000000
109	ERBB4	60	CRKL	0.176720	0.000000
184	ABL2	60	CRKL	0.457946	0.000000
355	PDGFRB	60	CRKL	0.361571	0.000000
649	CBL	60	CRKL	0.457946	0.000000
6	PARP2	62	PARP1	0.402833	0.605556
7	PARP3	62	PARP1	0.454961	0.511111
70	CTNNB1	62	PARP1	0.364314	0.714286
76	DAXX	62	PARP1	0.248291	0.460526
79	DNMT1	62	PARP1	0.400696	0.720000
96	TUBB	62	PARP1	0.312337	0.000000
113	ERCC3	62	PARP1	0.248291	0.460526
271	JUN	62	PARP1	0.255942	0.000000
290	SMAD2	62	PARP1	0.113610	0.000000
327	NF2	62	PARP1	0.223282	0.314286
387	POU5F1B	62	PARP1	0.347369	0.410909
406	PRKAA1	62	PARP1	0.209407	0.000000
441	BARD1	62	PARP1	0.223282	0.314286
487	BLM	62	PARP1	0.327773	0.604743
503	SMARCB1	62	PARP1	0.319277	0.524510
513	BRCA1	62	PARP1	0.364314	0.714286
515	BRCA2	62	PARP1	0.331660	0.705405
551	TP53	62	PARP1	0.299662	0.623377
571	XPC	62	PARP1	0.402833	0.605556
627	CASP8	62	PARP1	0.431928	0.779967
690	IKBKE	62	PARP1	0.398632	0.456000
288	LYN	64	CSF1R	0.168352	0.000000
642	RUNX1	64	CSF1R	0.052099	0.000000
649	CBL	64	CSF1R	0.397934	0.458824
235	HRAS	69	CTNNA1	0.359177	0.000000
419	MAP2K1	69	CTNNA1	0.359177	0.000000
2	HDAC6	70	CTNNB1	0.396078	0.713235
6	PARP2	70	CTNNB1	0.378121	0.649351
51	LRRK2	70	CTNNB1	0.496078	0.904977
62	PARP1	70	CTNNB1	0.364314	0.714286
116	ESR1	70	CTNNB1	0.433733	0.706294
158	FLT1	70	CTNNB1	0.467915	0.836364
173	FYN	70	CTNNB1	0.104555	0.221978
221	HDAC1	70	CTNNB1	0.386446	0.436735
290	SMAD2	70	CTNNB1	0.482162	0.686275
376	PLK1	70	CTNNB1	0.482162	0.686275
385	POU5F1	70	CTNNB1	0.043228	0.000000
398	FANCL	70	CTNNB1	0.466344	0.514286
409	PRKCA	70	CTNNB1	0.396078	0.713235
455	RARA	70	CTNNB1	0.353790	0.550802
500	SMARCA1	70	CTNNB1	0.326840	0.600000
524	AURKA	70	CTNNB1	0.466344	0.514286
538	TERT	70	CTNNB1	0.467915	0.836364
572	XPO1	70	CTNNB1	0.166382	0.267532
585	TBL1XR1	70	CTNNB1	0.353790	0.550802
609	TRRAP	70	CTNNB1	0.304150	0.758741
677	KLF4	70	CTNNB1	0.207828	0.297143
240	BIRC2	72	CYLD	0.372682	0.000000
545	TNFAIP3	72	CYLD	0.049377	0.000000
572	XPO1	72	CYLD	0.222477	0.000000
675	AURKB	72	CYLD	0.372682	0.000000
690	IKBKE	72	CYLD	0.253478	0.000000
58	CREBBP	76	DAXX	0.330958	0.697872
62	PARP1	76	DAXX	0.248291	0.460526
572	XPO1	76	DAXX	0.475729	0.536364
658	CFLAR	76	DAXX	0.210259	0.000000
674	ACVR2A	76	DAXX	0.475729	0.536364
116	ESR1	78	ASXL1	0.479084	0.689441
456	RARB	78	ASXL1	0.102167	0.000000
520	STAT3	78	ASXL1	0.181254	0.283854
595	KMT2D	78	ASXL1	0.203859	0.630802
612	BAP1	78	ASXL1	0.310721	0.516908
62	PARP1	79	DNMT1	0.400696	0.720000
80	DNMT3A	79	DNMT1	0.015998	0.000000
112	AKT1	79	DNMT1	0.413774	0.615385
303	MLH1	79	DNMT1	0.154551	0.443077
456	RARB	79	DNMT1	0.282619	0.357143
458	RB1	79	DNMT1	0.430057	0.705882
513	BRCA1	79	DNMT1	0.421995	0.791304
707	CDH1	79	DNMT1	0.042265	0.000000
79	DNMT1	80	DNMT3A	0.015998	0.000000
307	H3F3C	80	DNMT3A	0.350265	0.000000
60	CRKL	81	DOCK2	0.186537	0.000000
445	RAC1	81	DOCK2	0.186537	0.000000
700	ELMO1	81	DOCK2	0.201280	0.484848
528	TACR1	85	EDNRA	0.386461	0.000000
610	AXIN1	85	EDNRA	0.085773	0.000000
60	CRKL	86	EGFR	0.397858	0.000000
115	AKT2	86	EGFR	0.475729	0.536364
169	MTOR	86	EGFR	0.495040	0.872340
235	HRAS	86	EGFR	0.339837	0.000000
266	ITGB2	86	EGFR	0.272777	0.353125
269	JAK2	86	EGFR	0.451196	0.729167
315	MUC1	86	EGFR	0.289931	0.000000
338	NRAS	86	EGFR	0.289931	0.000000
408	PRKAR1A	86	EGFR	0.397858	0.000000
411	AXL	86	EGFR	0.405508	0.609418
416	MAPK1	86	EGFR	0.289931	0.000000
418	MAPK8	86	EGFR	0.151719	0.000000
419	MAP2K1	86	EGFR	0.339837	0.000000
520	STAT3	86	EGFR	0.065582	0.000000
542	TLR4	86	EGFR	0.485651	0.768116
567	EZR	86	EGFR	0.151719	0.000000
603	USP9X	86	EGFR	0.367029	0.684492
647	SOCS1	86	EGFR	0.397858	0.000000
648	IRS2	86	EGFR	0.491085	0.839286
691	NUP93	86	EGFR	0.306988	0.380000
701	GAB2	86	EGFR	0.428771	0.487500
707	CDH1	86	EGFR	0.108914	0.000000
99	EPHA5	91	EPHA2	0.193591	0.412000
102	EPHB2	91	EPHA2	0.368389	0.643750
437	PTPN11	91	EPHA2	0.279280	0.355769
445	RAC1	91	EPHA2	0.297223	0.000000
575	YES1	91	EPHA2	0.239012	0.325444
111	ERCC2	92	EIF4A2	0.124573	0.000000
151	DIS3	92	EIF4A2	0.253478	0.000000
245	HSP90AA1	92	EIF4A2	0.232513	0.000000
290	SMAD2	92	EIF4A2	0.419672	0.000000
97	EP300	93	ELF3	0.366793	0.631929
271	JUN	93	ELF3	0.496224	0.000000
318	MYC	93	ELF3	0.403509	0.000000
406	PRKAA1	94	FLCN	0.460061	0.511521
2	HDAC6	96	TUBB	0.397858	0.000000
62	PARP1	96	TUBB	0.312337	0.000000
185	MLH3	96	TUBB	0.479582	0.000000
245	HSP90AA1	96	TUBB	0.457946	0.000000
429	PTEN	96	TUBB	0.437131	0.000000
527	SYK	96	TUBB	0.457946	0.000000
32	CEBPA	97	EP300	0.431203	0.469767
93	ELF3	97	EP300	0.366793	0.631929
116	ESR1	97	EP300	0.250312	0.523452
118	ETV4	97	EP300	0.495690	0.842491
174	NUTM1	97	EP300	0.322016	0.671192
232	FOXA2	97	EP300	0.366793	0.631929
290	SMAD2	97	EP300	0.321532	0.513228
291	SMAD3	97	EP300	0.258472	0.457143
293	MAX	97	EP300	0.394713	0.583333
300	MEN1	97	EP300	0.250312	0.523452
302	MITF	97	EP300	0.161234	0.373016
306	MRE11A	97	EP300	0.027203	0.279379
317	MYB	97	EP300	0.435772	0.702439
318	MYC	97	EP300	0.477502	0.673469
387	POU5F1B	97	EP300	0.258472	0.457143
457	RARG	97	EP300	0.112833	0.223256
458	RB1	97	EP300	0.434043	0.777778
479	RPS6KB1	97	EP300	0.119319	0.000000
481	RXRA	97	EP300	0.477502	0.673469
504	SMARCD1	97	EP300	0.394713	0.583333
522	STAT5A	97	EP300	0.394713	0.583333
532	HNF1A	97	EP300	0.435772	0.702439
570	XPA	97	EP300	0.394713	0.583333
660	HDAC3	97	EP300	0.435772	0.702439
689	NCOR1	97	EP300	0.459900	0.888046
705	MED12	97	EP300	0.375874	0.721154
99	EPHA5	98	EPHA3	0.193591	0.412000
278	RHOA	98	EPHA3	0.493882	0.552885
445	RAC1	98	EPHA3	0.297223	0.000000
91	EPHA2	99	EPHA5	0.193591	0.412000
98	EPHA3	99	EPHA5	0.193591	0.412000
278	RHOA	99	EPHA5	0.229818	0.000000
445	RAC1	99	EPHA5	0.379353	0.000000
512	SRC	99	EPHA5	0.271951	0.000000
102	EPHB2	101	EPHB1	0.438649	0.715909
105	EPHB6	101	EPHB1	0.438649	0.715909
173	FYN	101	EPHB1	0.282120	0.358974
91	EPHA2	102	EPHB2	0.368389	0.643750
101	EPHB1	102	EPHB2	0.438649	0.715909
173	FYN	102	EPHB2	0.330726	0.398601
184	ABL2	102	EPHB2	0.453478	0.660714
575	YES1	102	EPHB2	0.330726	0.398601
101	EPHB1	105	EPHB6	0.438649	0.715909
173	FYN	105	EPHB6	0.330726	0.398601
278	RHOA	105	EPHB6	0.213658	0.000000
445	RAC1	105	EPHB6	0.361571	0.000000
269	JAK2	106	EPOR	0.241494	0.000000
372	PIK3R1	106	EPOR	0.303820	0.000000
523	STAT5B	106	EPOR	0.339837	0.000000
170	ABL1	107	ERBB2	0.451196	0.729167
278	RHOA	107	ERBB2	0.493882	0.552885
318	MYC	107	ERBB2	0.493882	0.552885
365	PIK3C2A	107	ERBB2	0.045106	0.259310
460	CCND1	107	ERBB2	0.493882	0.552885
520	STAT3	107	ERBB2	0.373795	0.576000
527	SYK	107	ERBB2	0.122778	0.239819
686	MAPK8IP1	107	ERBB2	0.495495	0.779412
184	ABL2	108	ERBB3	0.406850	0.680000
226	HLA-A	108	ERBB3	0.210509	0.301136
231	FOXA1	108	ERBB3	0.099568	0.000000
437	PTPN11	108	ERBB3	0.172002	0.273438
60	CRKL	109	ERBB4	0.176720	0.000000
170	ABL1	109	ERBB4	0.064584	0.282707
245	HSP90AA1	109	ERBB4	0.302304	0.576471
338	NRAS	109	ERBB4	0.097337	0.000000
369	PIK3CA	109	ERBB4	0.283311	0.698276
372	PIK3R1	109	ERBB4	0.124045	0.410294
437	PTPN11	109	ERBB4	0.332419	0.529870
551	TP53	109	ERBB4	0.436777	0.821333
687	CD44	109	ERBB4	0.073629	0.196429
689	NCOR1	109	ERBB4	0.490044	0.904915
56	TAF1L	111	ERCC2	0.294912	0.573864
92	EIF4A2	111	ERCC2	0.124573	0.000000
265	AR	111	ERCC2	0.244403	0.330357
408	PRKAR1A	111	ERCC2	0.328085	0.000000
551	TP53	111	ERCC2	0.163709	0.451411
584	CDC73	111	ERCC2	0.124573	0.000000
79	DNMT1	112	AKT1	0.413774	0.615385
116	ESR1	112	AKT1	0.168352	0.000000
185	MLH3	112	AKT1	0.149506	0.000000
201	GRIN2A	112	AKT1	0.250257	0.457014
206	NR3C1	112	AKT1	0.212874	0.000000
244	XIAP	112	AKT1	0.376806	0.000000
245	HSP90AA1	112	AKT1	0.436154	0.495798
297	MDM2	112	AKT1	0.376806	0.000000
338	NRAS	112	AKT1	0.421311	0.000000
371	PIK3CG	112	AKT1	0.138369	0.250000
429	PTEN	112	AKT1	0.117571	0.000000
431	RPTOR	112	AKT1	0.493093	0.772727
468	RHEB	112	AKT1	0.421311	0.000000
488	MAP2K4	112	AKT1	0.300643	0.000000
514	BRAF	112	AKT1	0.436154	0.495798
527	SYK	112	AKT1	0.132645	0.000000
62	PARP1	113	ERCC3	0.248291	0.460526
29	NDRG1	114	ERG	0.376806	0.000000
125	EZH2	114	ERG	0.239047	0.000000
164	SF3B1	114	ERG	0.469877	0.531250
265	AR	114	ERG	0.189396	0.000000
550	TOP2B	114	ERG	0.387415	0.587912
595	KMT2D	114	ERG	0.343003	0.693878
1	AKT3	115	AKT2	0.353097	0.000000
86	EGFR	115	AKT2	0.475729	0.536364
9	RAD50	116	ESR1	0.391778	0.593407
70	CTNNB1	116	ESR1	0.433733	0.706294
78	ASXL1	116	ESR1	0.479084	0.689441
97	EP300	116	ESR1	0.250312	0.523452
112	AKT1	116	ESR1	0.168352	0.000000
164	SF3B1	116	ESR1	0.130680	0.000000
199	CRIPAK	116	ESR1	0.396344	0.000000
221	HDAC1	116	ESR1	0.396344	0.000000
271	JUN	116	ESR1	0.446277	0.000000
292	SMAD4	116	ESR1	0.216028	0.000000
299	MAP3K1	116	ESR1	0.191030	0.290667
308	MSH2	116	ESR1	0.335463	0.403509
315	MUC1	116	ESR1	0.396344	0.000000
318	MYC	116	ESR1	0.351686	0.000000
390	PPARG	116	ESR1	0.311778	0.000000
394	BCOR	116	ESR1	0.290350	0.495238
396	WHSC1L1	116	ESR1	0.210877	0.305556
459	KDM5A	116	ESR1	0.449045	0.654762
493	NSD1	116	ESR1	0.009412	0.000000
549	TOP2A	116	ESR1	0.255467	0.339394
569	XBP1	116	ESR1	0.244360	0.000000
576	SF1	116	ESR1	0.244360	0.000000
580	TUBA1A	116	ESR1	0.446277	0.000000
609	TRRAP	116	ESR1	0.390299	0.740000
612	BAP1	116	ESR1	0.335463	0.403509
636	TUBA1C	116	ESR1	0.446277	0.000000
648	IRS2	116	ESR1	0.335194	0.604990
669	SMC3	116	ESR1	0.397934	0.458824
689	NCOR1	116	ESR1	0.395663	0.705426
97	EP300	118	ETV4	0.495690	0.842491
271	JUN	121	MECOM	0.496224	0.000000
29	NDRG1	122	EWSR1	0.403509	0.000000
48	U2AF2	122	EWSR1	0.327100	0.000000
125	EZH2	122	EWSR1	0.264313	0.000000
170	ABL1	122	EWSR1	0.384955	0.446154
304	KMT2A	122	EWSR1	0.471723	0.782609
385	POU5F1	122	EWSR1	0.327100	0.000000
448	RAD21	122	EWSR1	0.264313	0.000000
513	BRCA1	122	EWSR1	0.298824	0.500000
124	EXT2	123	EXT1	0.457840	0.517544
529	TAF1	123	EXT1	0.374115	0.435606
123	EXT1	124	EXT2	0.457840	0.517544
114	ERG	125	EZH2	0.239047	0.000000
122	EWSR1	125	EZH2	0.264313	0.000000
164	SF3B1	125	EZH2	0.195070	0.000000
171	FUS	125	EZH2	0.239047	0.000000
221	HDAC1	125	EZH2	0.475403	0.000000
307	H3F3C	125	EZH2	0.475403	0.000000
318	MYC	125	EZH2	0.431881	0.000000
375	PLEC	125	EZH2	0.475403	0.000000
429	PTEN	125	EZH2	0.488009	0.550926
456	RARB	125	EZH2	0.322393	0.000000
549	TOP2A	125	EZH2	0.374115	0.435606
572	XPO1	125	EZH2	0.322393	0.000000
611	AXIN2	125	EZH2	0.353790	0.550802
642	RUNX1	125	EZH2	0.348585	0.413043
689	NCOR1	125	EZH2	0.371912	0.634091
245	HSP90AA1	126	FANCA	0.303879	0.509615
380	ATR	127	FANCC	0.338753	0.540816
398	FANCL	127	FANCC	0.446277	0.000000
402	FANCI	127	FANCC	0.216028	0.000000
497	BMPR1A	127	FANCC	0.351686	0.000000
129	FANCE	128	FANCD2	0.400703	0.000000
306	MRE11A	128	FANCD2	0.389505	0.592391
323	NBN	128	FANCD2	0.328479	0.397924
434	FANCM	128	FANCD2	0.210593	0.425000
572	XPO1	128	FANCD2	0.202404	0.000000
44	CHEK1	129	FANCE	0.446277	0.000000
128	FANCD2	129	FANCE	0.400703	0.000000
181	GATA1	131	FANCG	0.386461	0.000000
487	BLM	131	FANCG	0.422464	0.479167
515	BRCA2	131	FANCG	0.339828	0.531165
649	CBL	132	FCGR1A	0.400703	0.000000
558	TUBG1	139	FGF3	0.431881	0.000000
147	FGFR3	146	FGFR1	0.184003	0.000000
477	BCR	146	FGFR1	0.483652	0.690323
594	FGF23	146	FGFR1	0.353097	0.000000
707	CDH1	146	FGFR1	0.294154	0.000000
146	FGFR1	147	FGFR3	0.184003	0.000000
370	PIK3CB	147	FGFR3	0.246605	0.000000
437	PTPN11	147	FGFR3	0.488009	0.550926
369	PIK3CA	148	FGFR2	0.388659	0.703704
417	MAPK3	148	FGFR2	0.379454	0.000000
437	PTPN11	148	FGFR2	0.158670	0.000000
523	STAT5B	148	FGFR2	0.481670	0.693498
235	HRAS	149	FGFR4	0.379454	0.000000
396	WHSC1L1	149	FGFR4	0.348683	0.552430
437	PTPN11	149	FGFR4	0.488009	0.550926
92	EIF4A2	151	DIS3	0.253478	0.000000
176	SIN3A	151	DIS3	0.294346	0.500000
368	PIK3C3	154	KIF1B	0.240287	0.445946
181	GATA1	155	FLI1	0.422692	0.000000
70	CTNNB1	158	FLT1	0.467915	0.836364
372	PIK3R1	158	FLT1	0.335703	0.612000
372	PIK3R1	159	FLT3	0.453478	0.660714
340	NTRK2	163	FNTA	0.396344	0.000000
114	ERG	164	SF3B1	0.469877	0.531250
116	ESR1	164	SF3B1	0.130680	0.000000
125	EZH2	164	SF3B1	0.195070	0.000000
171	FUS	164	SF3B1	0.469877	0.531250
574	XRCC3	164	SF3B1	0.422964	0.000000
576	SF1	164	SF3B1	0.222477	0.000000
271	JUN	165	BRD4	0.303820	0.000000
20	SF3A1	166	SUZ12	0.305865	0.000000
171	FUS	166	SUZ12	0.376806	0.000000
265	AR	166	SUZ12	0.376806	0.000000
385	POU5F1	166	SUZ12	0.493997	0.000000
455	RARA	166	SUZ12	0.431881	0.000000
457	RARG	166	SUZ12	0.493997	0.000000
576	SF1	166	SUZ12	0.462012	0.000000
293	MAX	167	FPGS	0.288511	0.000000
372	PIK3R1	168	ALK	0.413251	0.759804
86	EGFR	169	MTOR	0.495040	0.872340
255	IKBKB	169	MTOR	0.399992	0.576923
307	H3F3C	169	MTOR	0.399992	0.576923
330	NFKBIA	169	MTOR	0.399992	0.576923
403	FBXW7	169	MTOR	0.288282	0.721344
465	BCL2L1	169	MTOR	0.210737	0.283019
603	USP9X	169	MTOR	0.237949	0.688730
18	CDKN1B	170	ABL1	0.289931	0.000000
107	ERBB2	170	ABL1	0.451196	0.729167
109	ERBB4	170	ABL1	0.064584	0.282707
122	EWSR1	170	ABL1	0.384955	0.446154
173	FYN	170	ABL1	0.384955	0.446154
380	ATR	170	ABL1	0.045559	0.172414
541	NKX2-1	170	ABL1	0.289931	0.000000
572	XPO1	170	ABL1	0.151719	0.000000
576	SF1	170	ABL1	0.475729	0.536364
125	EZH2	171	FUS	0.239047	0.000000
164	SF3B1	171	FUS	0.469877	0.531250
166	SUZ12	171	FUS	0.376806	0.000000
227	HLA-B	171	FUS	0.117571	0.000000
245	HSP90AA1	171	FUS	0.436154	0.495798
260	IL7R	171	FUS	0.421311	0.000000
598	TAF15	171	FUS	0.436154	0.495798
210	GSK3B	172	RICTOR	0.230478	0.000000
323	NBN	172	RICTOR	0.435432	0.710345
479	RPS6KB1	172	RICTOR	0.230478	0.000000
558	TUBG1	172	RICTOR	0.446465	0.648485
580	TUBA1A	172	RICTOR	0.179261	0.000000
2	HDAC6	173	FYN	0.108914	0.000000
25	SEMA3A	173	FYN	0.190799	0.000000
70	CTNNB1	173	FYN	0.104555	0.221978
101	EPHB1	173	FYN	0.282120	0.358974
102	EPHB2	173	FYN	0.330726	0.398601
105	EPHB6	173	FYN	0.330726	0.398601
170	ABL1	173	FYN	0.384955	0.446154
206	NR3C1	173	FYN	0.237303	0.000000
235	HRAS	173	FYN	0.496224	0.000000
269	JAK2	173	FYN	0.053876	0.000000
338	NRAS	173	FYN	0.447643	0.000000
435	PRX	173	FYN	0.389686	0.588889
512	SRC	173	FYN	0.447643	0.000000
523	STAT5B	173	FYN	0.384955	0.446154
694	CD79A	173	FYN	0.496224	0.000000
97	EP300	174	NUTM1	0.322016	0.671192
286	LMO1	174	NUTM1	0.379353	0.000000
245	HSP90AA1	175	PRPF40B	0.138199	0.251765
248	IDH2	175	PRPF40B	0.209407	0.000000
151	DIS3	176	SIN3A	0.294346	0.500000
265	AR	176	SIN3A	0.387415	0.587912
292	SMAD4	176	SIN3A	0.220658	0.310345
293	MAX	176	SIN3A	0.367461	0.425287
300	MEN1	176	SIN3A	0.338753	0.540816
458	RB1	176	SIN3A	0.186489	0.404762
469	BCL6	176	SIN3A	0.220658	0.310345
512	SRC	176	SIN3A	0.499293	0.556650
540	TGFBR2	176	SIN3A	0.186489	0.404762
548	TOP1	176	SIN3A	0.152796	0.261084
645	NCOA1	176	SIN3A	0.158451	0.379699
697	HDAC4	176	SIN3A	0.226371	0.556213
23	IKZF1	181	GATA1	0.386461	0.000000
131	FANCG	181	GATA1	0.386461	0.000000
155	FLI1	181	GATA1	0.422692	0.000000
318	MYC	181	GATA1	0.462012	0.000000
504	SMARCD1	181	GATA1	0.422692	0.000000
534	TCF3	182	GATA2	0.357786	0.631250
9	RAD50	183	GATA3	0.303165	0.373737
222	HDAC2	183	GATA3	0.422692	0.000000
317	MYB	183	GATA3	0.322393	0.000000
455	RARA	183	GATA3	0.322393	0.000000
456	RARB	183	GATA3	0.353097	0.000000
457	RARG	183	GATA3	0.386461	0.000000
642	RUNX1	183	GATA3	0.395718	0.454545
60	CRKL	184	ABL2	0.457946	0.000000
102	EPHB2	184	ABL2	0.453478	0.660714
108	ERBB3	184	ABL2	0.406850	0.680000
220	HCK	184	ABL2	0.132645	0.000000
235	HRAS	184	ABL2	0.400703	0.000000
265	AR	184	ABL2	0.132645	0.000000
96	TUBB	185	MLH3	0.479582	0.000000
112	AKT1	185	MLH3	0.149506	0.000000
419	MAP2K1	185	MLH3	0.422964	0.000000
